Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
6970	-837.5883	-1044.768	207.1797	0.03861965	0.119833	0.00056391	0.00056391	0.000568296	0.000568296	0.000514037	0.000514037	0.000542383	0.000542383	0.00118858	0.00118858	0.221829	0.00112255	0.00112255	0.00101537	0.00101537	0.00107136	0.00107136	0.000794342	0.000794342	0.000744422	0.000744422	0.149403	0.000678583	0.000678583	0.000716003	0.000716003	0.000943623	0.000943623	0.000884321	0.000884321	0.000891199	0.000891199	0.160536	0.000850561	0.000850561	0.00106346	0.00106346	0.00099663	0.00099663	0.00100438	0.00100438	0.000908486	0.000908486	0.1909	1.0595	2.09281	1.39865	1.66149	1.8725	1.0595	2.09281	1.39865	1.66149	1.8725	0.12421	0.230625	0.15527	0.167675	0.198846
6980	-837.5202	-1042.247	204.7269	0.02257135	0.103954	0.000281214	0.000281214	0.000283401	0.000283401	0.000256342	0.000256342	0.000270478	0.000270478	0.0006601	0.0006601	0.214308	0.000623428	0.000623428	0.000563905	0.000563905	0.000595	0.000595	0.000455277	0.000455277	0.000426666	0.000426666	0.14896	0.00038893	0.00038893	0.000410377	0.000410377	0.000614176	0.000614176	0.000575578	0.000575578	0.000580055	0.000580055	0.181763	0.000553605	0.000553605	0.000639087	0.000639087	0.000598924	0.000598924	0.000603582	0.000603582	0.000545954	0.000545954	0.199565	0.904016	1.98866	1.3716	1.85031	1.92536	0.904016	1.98866	1.3716	1.85031	1.92536	0.106137	0.219193	0.152323	0.18641	0.20434
6990	-841.8501	-1047.844	205.994	0.01924692	0.121108	0.000278418	0.000278418	0.000280583	0.000280583	0.000253794	0.000253794	0.000267789	0.000267789	0.00063551	0.00063551	0.242785	0.000600204	0.000600204	0.000542898	0.000542898	0.000572835	0.000572835	0.000486403	0.000486403	0.000455835	0.000455835	0.187267	0.00041552	0.00041552	0.000438433	0.000438433	0.000457908	0.000457908	0.000429131	0.000429131	0.000432468	0.000432468	0.159464	0.000412748	0.000412748	0.000557983	0.000557983	0.000522917	0.000522917	0.000526984	0.000526984	0.000476669	0.000476669	0.20503	1.04962	2.24528	1.71848	1.6178	1.97137	1.04962	2.24528	1.71848	1.6178	1.97137	0.123269	0.247488	0.190859	0.162928	0.209199
7000	-845.8504	-1046.187	200.3366	0.01068337	0.133447	0.000168811	0.000168811	0.000170124	0.000170124	0.000153881	0.000153881	0.000162367	0.000162367	0.000347562	0.000347562	0.241302	0.000328253	0.000328253	0.000296913	0.000296913	0.000313285	0.000313285	0.000233488	0.000233488	0.000218814	0.000218814	0.163364	0.000199462	0.000199462	0.000210461	0.000210461	0.000293063	0.000293063	0.000274646	0.000274646	0.000276782	0.000276782	0.18547	0.000264161	0.000264161	0.000281348	0.000281348	0.000263667	0.000263667	0.000265717	0.000265717	0.000240347	0.000240347	0.187875	1.14654	2.21225	1.48616	1.86536	1.79079	1.14654	2.21225	1.48616	1.86536	1.79079	0.134757	0.243874	0.165089	0.187688	0.189977
7010	-842.5385	-1045.952	203.4137	0.01812769	0.13603	0.0002942	0.0002942	0.000296488	0.000296488	0.00026818	0.00026818	0.000282968	0.000282968	0.000555878	0.000555878	0.225732	0.000524995	0.000524995	0.00047487	0.00047487	0.000501056	0.000501056	0.000379338	0.000379338	0.000355499	0.000355499	0.155241	0.000324057	0.000324057	0.000341927	0.000341927	0.000481432	0.000481432	0.000451177	0.000451177	0.000454686	0.000454686	0.178211	0.000433953	0.000433953	0.000525289	0.000525289	0.000492278	0.000492278	0.000496106	0.000496106	0.000448739	0.000448739	0.205167	1.1776	2.08519	1.42296	1.80593	1.97045	1.1776	2.08519	1.42296	1.80593	1.97045	0.138313	0.229846	0.158042	0.181853	0.209092
7020	-841.5919	-1042.331	200.7387	0.01671174	0.112703	0.000224387	0.000224387	0.000226132	0.000226132	0.000204541	0.000204541	0.000215821	0.000215821	0.000491501	0.000491501	0.216813	0.000464195	0.000464195	0.000419875	0.000419875	0.000443028	0.000443028	0.000341139	0.000341139	0.0003197	0.0003197	0.151655	0.000291425	0.000291425	0.000307495	0.000307495	0.000470983	0.000470983	0.000441385	0.000441385	0.000444817	0.000444817	0.189387	0.000424534	0.000424534	0.000416986	0.000416986	0.000390781	0.000390781	0.00039382	0.00039382	0.000356219	0.000356219	0.17692	0.974255	1.99991	1.38809	1.91643	1.69671	0.974255	1.99991	1.38809	1.91643	1.69671	0.114445	0.22045	0.154174	0.192951	0.180036
7030	-838.5469	-1043.626	205.0786	0.02731081	0.097125	0.000319458	0.000319458	0.000321942	0.000321942	0.000291204	0.000291204	0.000307262	0.000307262	0.000845724	0.000845724	0.225824	0.00079874	0.00079874	0.000722478	0.000722478	0.000762318	0.000762318	0.000629624	0.000629624	0.000590055	0.000590055	0.169429	0.000537869	0.000537869	0.000567529	0.000567529	0.000761574	0.000761574	0.000713713	0.000713713	0.000719264	0.000719264	0.185369	0.000686466	0.000686466	0.000725773	0.000725773	0.000680162	0.000680162	0.000685452	0.000685452	0.000620007	0.000620007	0.186396	0.848743	2.10573	1.56767	1.89621	1.80707	0.848743	2.10573	1.56767	1.89621	1.80707	0.0996048	0.232082	0.174079	0.191131	0.191819
7040	-838.9529	-1043.872	204.9194	0.02420017	0.10557	0.000306704	0.000306704	0.00030909	0.00030909	0.000279579	0.000279579	0.000294995	0.000294995	0.000693049	0.000693049	0.209511	0.000654546	0.000654546	0.000592052	0.000592052	0.000624699	0.000624699	0.000535505	0.000535505	0.000501852	0.000501852	0.163145	0.000457467	0.000457467	0.000482693	0.000482693	0.000610124	0.000610124	0.000571781	0.000571781	0.000576228	0.000576228	0.16813	0.000549953	0.000549953	0.00064092	0.00064092	0.000600642	0.000600642	0.000605314	0.000605314	0.00054752	0.00054752	0.186356	0.919599	1.9474	1.50472	1.71439	1.80092	0.919599	1.9474	1.50472	1.71439	1.80092	0.107951	0.21464	0.1671	0.172747	0.191145
7050	-840.1368	-1045.371	205.2343	0.023519	0.120861	0.000341005	0.000341005	0.000343658	0.000343658	0.000310846	0.000310846	0.000327987	0.000327987	0.000666453	0.000666453	0.207451	0.000629428	0.000629428	0.000569332	0.000569332	0.000600726	0.000600726	0.000397426	0.000397426	0.00037245	0.00037245	0.124672	0.000339509	0.000339509	0.000358231	0.000358231	0.000602046	0.000602046	0.000564211	0.000564211	0.000568599	0.000568599	0.170829	0.000542672	0.000542672	0.000680243	0.000680243	0.000637493	0.000637493	0.000642451	0.000642451	0.000581112	0.000581112	0.20366	1.05206	1.9269	1.14907	1.74068	1.96677	1.05206	1.9269	1.14907	1.74068	1.96677	0.123508	0.212383	0.127607	0.175384	0.208743
7060	-837.5348	-1044.824	207.2896	0.03120786	0.108292	0.000408651	0.000408651	0.000411829	0.000411829	0.000372509	0.000372509	0.00039305	0.00039305	0.000923381	0.000923381	0.214906	0.000872082	0.000872082	0.000788818	0.000788818	0.000832316	0.000832316	0.000725957	0.000725957	0.000680334	0.000680334	0.170272	0.000620164	0.000620164	0.000654362	0.000654362	0.000743535	0.000743535	0.000696808	0.000696808	0.000702227	0.000702227	0.157744	0.000670206	0.000670206	0.000818353	0.000818353	0.000766924	0.000766924	0.000772889	0.000772889	0.000699096	0.000699096	0.183191	0.950136	2.01199	1.58181	1.62012	1.78314	0.950136	2.01199	1.58181	1.62012	1.78314	0.111464	0.22174	0.175634	0.16337	0.189306
7070	-842.5367	-1044.564	202.0274	0.01375528	0.111693	0.000182487	0.000182487	0.000183906	0.000183906	0.000166347	0.000166347	0.00017552	0.00017552	0.000407933	0.000407933	0.219283	0.00038527	0.00038527	0.000348485	0.000348485	0.000367702	0.000367702	0.00026556	0.00026556	0.000248871	0.000248871	0.143861	0.00022686	0.00022686	0.00023937	0.00023937	0.000391037	0.000391037	0.000366463	0.000366463	0.000369313	0.000369313	0.19161	0.000352473	0.000352473	0.000388708	0.000388708	0.00036428	0.00036428	0.000367113	0.000367113	0.000332062	0.000332062	0.200972	0.96263	2.01664	1.31281	1.93311	1.9216	0.96263	2.01664	1.31281	1.93311	1.9216	0.113109	0.222302	0.145823	0.194569	0.203877
7080	-839.3159	-1045.972	206.6559	0.02229465	0.105964	0.000283055	0.000283055	0.000285257	0.000285257	0.000258021	0.000258021	0.000272249	0.000272249	0.000708596	0.000708596	0.232974	0.00066923	0.00066923	0.000605334	0.000605334	0.000638714	0.000638714	0.00053739	0.00053739	0.000503618	0.000503618	0.178059	0.000459077	0.000459077	0.000484391	0.000484391	0.00053343	0.00053343	0.000499906	0.000499906	0.000503795	0.000503795	0.159871	0.000480822	0.000480822	0.000603112	0.000603112	0.00056521	0.00056521	0.000569606	0.000569606	0.000515221	0.000515221	0.190723	0.921229	2.16126	1.63907	1.62699	1.83953	0.921229	2.16126	1.63907	1.62699	1.83953	0.108161	0.238218	0.182028	0.163907	0.195229
7090	-843.4981	-1041.796	198.298	0.02863503	0.100758	0.000347951	0.000347951	0.000350657	0.000350657	0.000317177	0.000317177	0.000334667	0.000334667	0.000844703	0.000844703	0.214828	0.000797775	0.000797775	0.000721605	0.000721605	0.000761397	0.000761397	0.000615426	0.000615426	0.00057675	0.00057675	0.157735	0.000525741	0.000525741	0.000554732	0.000554732	0.000721671	0.000721671	0.000676318	0.000676318	0.000681578	0.000681578	0.167305	0.000650498	0.000650498	0.000803558	0.000803558	0.000753059	0.000753059	0.000758916	0.000758916	0.000686456	0.000686456	0.196562	0.881693	2.00593	1.46146	1.71376	1.90822	0.881693	2.00593	1.46146	1.71376	1.90822	0.103459	0.221079	0.16228	0.172765	0.202566
7100	-838.1707	-1044.325	206.1547	0.02883017	0.0962871	0.000334843	0.000334843	0.000337448	0.000337448	0.000305229	0.000305229	0.00032206	0.00032206	0.00094231	0.00094231	0.237982	0.000889959	0.000889959	0.000804988	0.000804988	0.000849378	0.000849378	0.000619339	0.000619339	0.000580417	0.000580417	0.157631	0.000529084	0.000529084	0.000558259	0.000558259	0.000750006	0.000750006	0.000702873	0.000702873	0.000708339	0.000708339	0.172663	0.00067604	0.00067604	0.000781868	0.000781868	0.000732732	0.000732732	0.000738431	0.000738431	0.000667927	0.000667927	0.189923	0.842737	2.22257	1.4608	1.769	1.84414	0.842737	2.22257	1.4608	1.769	1.84414	0.0988863	0.244955	0.162206	0.178337	0.195765
7110	-839.0875	-1043.364	204.2769	0.02887032	0.102689	0.000357618	0.000357618	0.000360399	0.000360399	0.000325989	0.000325989	0.000343965	0.000343965	0.000907556	0.000907556	0.228876	0.000857136	0.000857136	0.000775299	0.000775299	0.000818051	0.000818051	0.000649025	0.000649025	0.000608238	0.000608238	0.164951	0.000554444	0.000554444	0.000585018	0.000585018	0.00072765	0.00072765	0.000681921	0.000681921	0.000687225	0.000687225	0.167276	0.000655888	0.000655888	0.000729671	0.000729671	0.000683815	0.000683815	0.000689134	0.000689134	0.000623337	0.000623337	0.17699	0.898803	2.13762	1.52869	1.71388	1.71864	0.898803	2.13762	1.52869	1.71388	1.71864	0.105465	0.235592	0.169744	0.172781	0.182442
7120	-837.9841	-1048.356	210.372	0.02394537	0.114513	0.000329097	0.000329097	0.000331656	0.000331656	0.000299991	0.000299991	0.000316533	0.000316533	0.000736848	0.000736848	0.225181	0.000695912	0.000695912	0.000629468	0.000629468	0.000664179	0.000664179	0.000418802	0.000418802	0.000392483	0.000392483	0.128982	0.000357771	0.000357771	0.000377499	0.000377499	0.000550218	0.000550218	0.00051564	0.00051564	0.00051965	0.00051965	0.153276	0.000495955	0.000495955	0.000716093	0.000716093	0.000671091	0.000671091	0.00067631	0.00067631	0.000611738	0.000611738	0.210484	0.997239	2.0925	1.18931	1.56251	2.03356	0.997239	2.0925	1.18931	1.56251	2.03356	0.117067	0.230634	0.132075	0.157439	0.215835
7130	-843.0764	-1043.941	200.8645	0.02377613	0.0843594	0.000240684	0.000240684	0.000242556	0.000242556	0.000219397	0.000219397	0.000231496	0.000231496	0.000718463	0.000718463	0.221164	0.000678549	0.000678549	0.000613763	0.000613763	0.000647607	0.000647607	0.000492015	0.000492015	0.000461095	0.000461095	0.152635	0.000420314	0.000420314	0.000443492	0.000443492	0.000592996	0.000592996	0.000555729	0.000555729	0.000560052	0.000560052	0.166397	0.000534514	0.000534514	0.000636908	0.000636908	0.000596882	0.000596882	0.000601524	0.000601524	0.000544092	0.000544092	0.188574	0.734519	2.05481	1.40717	1.69597	1.82156	0.734519	2.05481	1.40717	1.69597	1.82156	0.0862277	0.226481	0.156268	0.170884	0.193333
7140	-844.2755	-1044.055	199.7793	0.02813883	0.105578	0.000358094	0.000358094	0.000360879	0.000360879	0.000326423	0.000326423	0.000344423	0.000344423	0.000811569	0.000811569	0.210148	0.000766482	0.000766482	0.0006933	0.0006933	0.000731531	0.000731531	0.000449636	0.000449636	0.000421379	0.000421379	0.117334	0.000384111	0.000384111	0.000405292	0.000405292	0.00073362	0.00073362	0.000687516	0.000687516	0.000692863	0.000692863	0.173163	0.000661269	0.000661269	0.000791056	0.000791056	0.000741342	0.000741342	0.000747108	0.000747108	0.000675776	0.000675776	0.197016	0.923396	1.96123	1.08658	1.77286	1.91166	0.923396	1.96123	1.08658	1.77286	1.91166	0.108358	0.216154	0.120655	0.178714	0.202927
7150	-840.7889	-1044.213	203.4239	0.01787776	0.103389	0.000220467	0.000220467	0.000222182	0.000222182	0.000200969	0.000200969	0.000212051	0.000212051	0.000534603	0.000534603	0.220184	0.000504903	0.000504903	0.000456696	0.000456696	0.000481879	0.000481879	0.000305412	0.000305412	0.000286219	0.000286219	0.126767	0.000260905	0.000260905	0.000275292	0.000275292	0.000459372	0.000459372	0.000430503	0.000430503	0.000433851	0.000433851	0.172466	0.000414068	0.000414068	0.000518703	0.000518703	0.000486105	0.000486105	0.000489886	0.000489886	0.000443113	0.000443113	0.205479	0.894805	2.03342	1.16167	1.74727	1.97294	0.894805	2.03342	1.16167	1.74727	1.97294	0.105101	0.22414	0.129022	0.175941	0.209355
7160	-838.3144	-1047.005	208.6908	0.02542031	0.116093	0.000354723	0.000354723	0.000357482	0.000357482	0.000323351	0.000323351	0.000341181	0.000341181	0.000722928	0.000722928	0.207794	0.000682765	0.000682765	0.000617577	0.000617577	0.000651632	0.000651632	0.000397659	0.000397659	0.000372669	0.000372669	0.11519	0.000339709	0.000339709	0.000358442	0.000358442	0.000720737	0.000720737	0.000675443	0.000675443	0.000680696	0.000680696	0.188842	0.000649657	0.000649657	0.000686039	0.000686039	0.000642925	0.000642925	0.000647926	0.000647926	0.000586064	0.000586064	0.189663	1.01253	1.93385	1.06375	1.92799	1.83517	1.01253	1.93385	1.06375	1.92799	1.83517	0.118846	0.213144	0.118127	0.194295	0.194789
7170	-837.9708	-1042.633	204.6618	0.02682346	0.105976	0.000342179	0.000342179	0.00034484	0.00034484	0.000311916	0.000311916	0.000329116	0.000329116	0.000807389	0.000807389	0.219615	0.000762534	0.000762534	0.000689729	0.000689729	0.000727763	0.000727763	0.000539829	0.000539829	0.000505904	0.000505904	0.147979	0.000461161	0.000461161	0.000486591	0.000486591	0.000711448	0.000711448	0.000666737	0.000666737	0.000671923	0.000671923	0.176403	0.000641284	0.000641284	0.000673023	0.000673023	0.000630728	0.000630728	0.000635633	0.000635633	0.000574945	0.000574945	0.176078	0.925626	2.04681	1.36852	1.80359	1.70618	0.925626	2.04681	1.36852	1.80359	1.70618	0.108632	0.225589	0.151966	0.181786	0.181106
7180	-838.0547	-1044.16	206.1052	0.02421194	0.113971	0.000331278	0.000331278	0.000333854	0.000333854	0.000301979	0.000301979	0.000318631	0.000318631	0.000682678	0.000682678	0.206273	0.000644751	0.000644751	0.000583192	0.000583192	0.000615351	0.000615351	0.000410079	0.000410079	0.000384307	0.000384307	0.12487	0.000350318	0.000350318	0.000369636	0.000369636	0.000669428	0.000669428	0.000627358	0.000627358	0.000632238	0.000632238	0.184381	0.000603408	0.000603408	0.000671835	0.000671835	0.000629613	0.000629613	0.00063451	0.00063451	0.000573929	0.000573929	0.195248	0.992795	1.91732	1.15172	1.88011	1.88687	0.992795	1.91732	1.15172	1.88011	1.88687	0.116543	0.211325	0.127899	0.189446	0.200267
7190	-838.1888	-1044.109	205.9202	0.02465551	0.102914	0.000304757	0.000304757	0.000307128	0.000307128	0.000277804	0.000277804	0.000293123	0.000293123	0.000742333	0.000742333	0.220163	0.000701092	0.000701092	0.000634153	0.000634153	0.000669123	0.000669123	0.000468511	0.000468511	0.000439068	0.000439068	0.140033	0.000400236	0.000400236	0.000422306	0.000422306	0.000698708	0.000698708	0.000654798	0.000654798	0.000659891	0.000659891	0.188897	0.0006298	0.0006298	0.000734869	0.000734869	0.000688686	0.000688686	0.000694043	0.000694043	0.000627777	0.000627777	0.209629	0.896886	2.04736	1.29216	1.92704	2.02677	0.896886	2.04736	1.29216	1.92704	2.02677	0.10528	0.225656	0.143493	0.194184	0.21512
7200	-845.4743	-1048.843	203.3682	0.0230411	0.121481	0.000335628	0.000335628	0.000338238	0.000338238	0.000305944	0.000305944	0.000322815	0.000322815	0.000596455	0.000596455	0.189606	0.000563319	0.000563319	0.000509535	0.000509535	0.000537632	0.000537632	0.000427681	0.000427681	0.000400804	0.000400804	0.137012	0.000365356	0.000365356	0.000385503	0.000385503	0.000572974	0.000572974	0.000536966	0.000536966	0.000541142	0.000541142	0.166033	0.000516466	0.000516466	0.000581878	0.000581878	0.00054531	0.00054531	0.000549551	0.000549551	0.000497082	0.000497082	0.177911	1.05694	1.76029	1.26219	1.69099	1.71727	1.05694	1.76029	1.26219	1.69099	1.71727	0.124087	0.19402	0.140171	0.170368	0.182258
7210	-844.4017	-1044.878	200.4763	0.01794125	0.0766431	0.000164025	0.000164025	0.000165301	0.000165301	0.000149518	0.000149518	0.000157763	0.000157763	0.00051725	0.00051725	0.212269	0.000488514	0.000488514	0.000441872	0.000441872	0.000466238	0.000466238	0.00039247	0.00039247	0.000367805	0.000367805	0.162315	0.000335276	0.000335276	0.000353764	0.000353764	0.000460382	0.000460382	0.000431449	0.000431449	0.000434805	0.000434805	0.172222	0.000414978	0.000414978	0.000467881	0.000467881	0.000438477	0.000438477	0.000441887	0.000441887	0.000399697	0.000399697	0.184679	0.663368	1.96046	1.48752	1.74491	1.77334	0.663368	1.96046	1.48752	1.74491	1.77334	0.0779163	0.216097	0.165213	0.175705	0.188175
7220	-838.8349	-1044.976	206.1414	0.03191731	0.0876886	0.000338671	0.000338671	0.000341305	0.000341305	0.000308719	0.000308719	0.000325742	0.000325742	0.000926617	0.000926617	0.210711	0.000875138	0.000875138	0.000791582	0.000791582	0.000835233	0.000835233	0.000681409	0.000681409	0.000638586	0.000638586	0.156157	0.000582108	0.000582108	0.000614207	0.000614207	0.000891027	0.000891027	0.000835031	0.000835031	0.000841525	0.000841525	0.184698	0.000803153	0.000803153	0.000805092	0.000805092	0.000754496	0.000754496	0.000760365	0.000760365	0.000687767	0.000687767	0.176088	0.769927	1.97416	1.45175	1.89834	1.71525	0.769927	1.97416	1.45175	1.89834	1.71525	0.0903175	0.217569	0.161189	0.19144	0.182103
7230	-841.1283	-1044.106	202.9775	0.0188716	0.109621	0.000247	0.000247	0.000248921	0.000248921	0.000225155	0.000225155	0.00023757	0.00023757	0.000539909	0.000539909	0.210445	0.000509914	0.000509914	0.000461229	0.000461229	0.000486662	0.000486662	0.000333499	0.000333499	0.000312541	0.000312541	0.131002	0.000284899	0.000284899	0.000300609	0.000300609	0.000505385	0.000505385	0.000473625	0.000473625	0.000477308	0.000477308	0.179567	0.000455543	0.000455543	0.000537297	0.000537297	0.000503531	0.000503531	0.000507447	0.000507447	0.000458998	0.000458998	0.201432	0.949697	1.94545	1.2017	1.82105	1.93604	0.949697	1.94545	1.2017	1.82105	1.93604	0.111538	0.214441	0.133465	0.18339	0.205447
7240	-844.7795	-1047.222	202.4424	0.02528088	0.0833845	0.000253349	0.000253349	0.00025532	0.00025532	0.000230943	0.000230943	0.000243678	0.000243678	0.000783747	0.000783747	0.22655	0.000740206	0.000740206	0.000669533	0.000669533	0.000706453	0.000706453	0.000533957	0.000533957	0.0005004	0.0005004	0.155546	0.000456144	0.000456144	0.000481297	0.000481297	0.000668034	0.000668034	0.000626051	0.000626051	0.000630921	0.000630921	0.176024	0.000602151	0.000602151	0.000699401	0.000699401	0.000655448	0.000655448	0.000660546	0.000660546	0.000597479	0.000597479	0.194451	0.727151	2.10811	1.43623	1.79686	1.88124	0.727151	2.10811	1.43623	1.79686	1.88124	0.0853511	0.23235	0.15949	0.181078	0.199677
7250	-835.6137	-1041.386	205.7726	0.02321881	0.11571	0.000322207	0.000322207	0.000324713	0.000324713	0.00029371	0.00029371	0.000309906	0.000309906	0.000687647	0.000687647	0.216882	0.000649444	0.000649444	0.000587437	0.000587437	0.00061983	0.00061983	0.00042784	0.00042784	0.000400953	0.000400953	0.135989	0.000365492	0.000365492	0.000385646	0.000385646	0.000606761	0.000606761	0.000568629	0.000568629	0.000573052	0.000573052	0.174446	0.000546921	0.000546921	0.000651119	0.000651119	0.000610199	0.000610199	0.000614945	0.000614945	0.000556232	0.000556232	0.197522	1.00691	2.01388	1.253	1.777	1.9069	1.00691	2.01388	1.253	1.777	1.9069	0.118211	0.221971	0.139149	0.179037	0.202387
7260	-841.8935	-1048.121	206.2272	0.02741582	0.0997212	0.000329293	0.000329293	0.000331855	0.000331855	0.00030017	0.00030017	0.000316722	0.000316722	0.000782525	0.000782525	0.208126	0.000739051	0.000739051	0.000668489	0.000668489	0.000705351	0.000705351	0.000384137	0.000384137	0.000359996	0.000359996	0.102962	0.000328157	0.000328157	0.000346253	0.000346253	0.000759621	0.000759621	0.000711883	0.000711883	0.000717419	0.000717419	0.184166	0.000684706	0.000684706	0.000777762	0.000777762	0.000728883	0.000728883	0.000734553	0.000734553	0.000664419	0.000664419	0.198962	0.871523	1.94091	0.952783	1.8841	1.9291	0.871523	1.94091	0.952783	1.8841	1.9291	0.102277	0.213917	0.1058	0.189913	0.204773
