Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	ma_base_rate[1]	ma_base_rate[2]	ma_base_rate[3]	ma_base_rate[4]	ma_base_rate[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
4030	-961.8723	-1012.535	50.66302	0.02433621	0.133675	0.000425559	0.000425559	0.000420323	0.000420323	0.000415374	0.000415374	0.000419612	0.000419612	0.00088336	0.00088336	0.289281	0.000890855	0.000890855	0.000880367	0.000880367	0.000889348	0.000889348	0.000486662	0.000486662	0.000496905	0.000496905	0.157411	0.000485013	0.000485013	0.000489961	0.000489961	0.000676974	0.000676974	0.000691222	0.000691222	0.000682717	0.000682717	0.216389	0.000681563	0.000681563	0.000844297	0.000844297	0.000862066	0.000862066	0.00085146	0.00085146	0.000841436	0.000841436	0.272625	0.000675211	0.00279408	0.00152936	0.000334074	0.00135763	0.00670682	0.0271814	0.0150632	0.00332962	0.0133944	1.07602e-05	0.000188247	0.000545343	0.000202026	0.000161039	1.36091	2.88438	1.58907	2.21048	2.75683	1.36091	2.88438	1.58907	2.21048	2.75683	0.137037	0.296369	0.161328	0.221854	0.279424
4040	-955.467	-1007.553	52.08642	0.03440606	0.132959	0.000593877	0.000593877	0.000600716	0.000600716	0.000590083	0.000590083	0.000595051	0.000595051	0.0014837	0.0014837	0.334061	0.00150504	0.00150504	0.0014784	0.0014784	0.00149085	0.00149085	0.000908656	0.000908656	0.000911229	0.000911229	0.206943	0.000905408	0.000905408	0.000913031	0.000913031	0.000860184	0.000860184	0.00086262	0.00086262	0.000872553	0.000872553	0.192436	0.000864325	0.000864325	0.00117677	0.00117677	0.0011801	0.0011801	0.00119369	0.00119369	0.00117256	0.00117256	0.265477	0.000786137	0.00107158	0.00223549	0.000425885	0.0012714	0.00780006	0.0106022	0.0218661	0.00424079	0.0125544	5.6006e-06	0.000184952	0.000513802	0.000180066	0.000102145	1.36623	3.42296	2.0963	1.98447	2.71484	1.36623	3.42296	2.0963	1.98447	2.71484	0.137718	0.345977	0.214219	0.199355	0.274923
4050	-957.7816	-1008.684	50.90259	0.02492262	0.135587	0.000437862	0.000437862	0.000444253	0.000444253	0.000432169	0.000432169	0.000440368	0.000440368	0.000971001	0.000971001	0.307192	0.00099579	0.00099579	0.000968704	0.000968704	0.000987081	0.000987081	0.000603528	0.000603528	0.000610031	0.000610031	0.193723	0.0006021	0.0006021	0.000613522	0.000613522	0.000711958	0.000711958	0.00071963	0.00071963	0.000730134	0.000730134	0.222311	0.000723748	0.000723748	0.000683032	0.000683032	0.000690392	0.000690392	0.000700469	0.000700469	0.000681416	0.000681416	0.217325	0.000493698	0.00157661	0.00305926	0.000255942	0.00215787	0.00491273	0.0155214	0.0296844	0.00255289	0.0211229	4.62961e-06	0.000415925	0.000395126	0.000176874	0.000118072	1.38369	3.10154	1.92777	2.27411	2.18172	1.38369	3.10154	1.92777	2.27411	2.18172	0.139096	0.315037	0.198581	0.228082	0.222835
4060	-957.076	-1007.687	50.61057	0.03027923	0.14104	0.000558226	0.000558226	0.000566957	0.000566957	0.000549579	0.000549579	0.000560107	0.000560107	0.00113726	0.00113726	0.295468	0.00117128	0.00117128	0.00113537	0.00113537	0.00115712	0.00115712	0.000658488	0.000658488	0.000667739	0.000667739	0.173756	0.000657396	0.000657396	0.000669989	0.000669989	0.000870477	0.000870477	0.000882706	0.000882706	0.000896513	0.000896513	0.222653	0.000885681	0.000885681	0.000882503	0.000882503	0.000894902	0.000894902	0.000908899	0.000908899	0.00088104	0.00088104	0.230053	0.00046079	0.00187219	0.00346563	0.000294225	0.00221553	0.00458677	0.0183779	0.0334955	0.00293362	0.0216751	5.73494e-06	0.000157207	0.000143927	0.000173491	0.000202645	1.44777	2.99094	1.73179	2.28932	2.32094	1.44777	2.99094	1.73179	2.28932	2.32094	0.14551	0.30467	0.179063	0.229724	0.237188
4070	-962.063	-1012.214	50.15095	0.0370077	0.139381	0.000687165	0.000687165	0.000686869	0.000686869	0.000670037	0.000670037	0.000677781	0.000677781	0.0012622	0.0012622	0.269666	0.00129485	0.00129485	0.00126312	0.00126312	0.00127772	0.00127772	0.000862912	0.000862912	0.000885611	0.000885611	0.184279	0.000863537	0.000863537	0.000873518	0.000873518	0.000976009	0.000976009	0.00100168	0.00100168	0.00100125	0.00100125	0.203324	0.000988005	0.000988005	0.00119256	0.00119256	0.00122393	0.00122393	0.00122341	0.00122341	0.00119343	0.00119343	0.251309	0.000254781	0.00289199	0.0028477	0.000327373	0.00148697	0.00254133	0.0281071	0.0276885	0.00326304	0.0146519	5.44111e-06	0.000405165	0.000187724	0.00020831	0.000105857	1.4437	2.72158	1.86063	2.10449	2.57143	1.4437	2.72158	1.86063	2.10449	2.57143	0.144825	0.279862	0.191251	0.211258	0.260975
4080	-973.8222	-1025.318	51.496	0.01716747	0.109617	0.000228362	0.000228362	0.000230049	0.000230049	0.000222743	0.000222743	0.000227459	0.000227459	0.00060491	0.00060491	0.26434	0.000581429	0.000581429	0.000562962	0.000562962	0.000574882	0.000574882	0.000383689	0.000383689	0.000366091	0.000366091	0.168907	0.000357081	0.000357081	0.000364642	0.000364642	0.000482092	0.000482092	0.000459981	0.000459981	0.000463378	0.000463378	0.205486	0.000458161	0.000458161	0.00049382	0.00049382	0.00047117	0.00047117	0.00047465	0.00047465	0.000459575	0.000459575	0.214941	0.00781978	0.00287452	0.0036344	0.000342861	0.00246757	0.0725264	0.027942	0.0350694	0.0034169	0.0240815	8.46659e-06	0.000232625	0.00033139	0.000202948	6.25561e-05	1.03443	2.61443	1.65831	2.08361	2.13429	1.03443	2.61443	1.65831	2.08361	2.13429	0.111434	0.268989	0.17185	0.209213	0.21874
4090	-964.2015	-1015.498	51.29615	0.03734794	0.121489	0.000600247	0.000600247	0.000598411	0.000598411	0.000582205	0.000582205	0.000603163	0.000603163	0.00126137	0.00126137	0.264985	0.00128114	0.00128114	0.00124645	0.00124645	0.00129132	0.00129132	0.000756773	0.000756773	0.000770997	0.000770997	0.158495	0.000747823	0.000747823	0.000774742	0.000774742	0.000903851	0.000903851	0.000920839	0.000920839	0.000918022	0.000918022	0.184171	0.000925311	0.000925311	0.00103787	0.00103787	0.00105738	0.00105738	0.00105414	0.00105414	0.00102559	0.00102559	0.219092	0.00163707	0.00354734	0.00323066	0.000435001	0.00405028	0.016107	0.0342581	0.0312955	0.00433117	0.0389262	3.79558e-06	0.000255782	0.000214294	0.000188372	0.000217015	1.24169	2.65835	1.59491	1.90488	2.18733	1.24169	2.65835	1.59491	1.90488	2.18733	0.126257	0.275145	0.164596	0.191508	0.227442
4100	-963.2316	-1014.727	51.49561	0.03849687	0.122081	0.000613658	0.000613658	0.000608288	0.000608288	0.000605136	0.000605136	0.000616992	0.000616992	0.00139671	0.00139671	0.280296	0.00139054	0.00139054	0.00138334	0.00138334	0.00141044	0.00141044	0.00126728	0.00126728	0.00127282	0.00127282	0.252095	0.00125514	0.00125514	0.00127973	0.00127973	0.000951235	0.000951235	0.000955393	0.000955393	0.000947033	0.000947033	0.188245	0.000960585	0.000960585	0.00107239	0.00107239	0.00107708	0.00107708	0.00106765	0.00106765	0.00106212	0.00106212	0.21638	0.00143109	0.00187453	0.00098303	0.000459835	0.00242807	0.014109	0.0184004	0.0097346	0.0045773	0.0237051	2.25736e-06	0.000147548	0.000248139	0.000153513	0.000129425	1.25177	2.86155	2.59636	1.94886	2.19709	1.25177	2.86155	2.59636	1.94886	2.19709	0.126969	0.291458	0.262245	0.195874	0.224938
4110	-959.851	-1009.156	49.30489	0.03835463	0.129971	0.000651346	0.000651346	0.000661258	0.000661258	0.000642814	0.000642814	0.00065503	0.00065503	0.00155796	0.00155796	0.314119	0.00158989	0.00158989	0.00154554	0.00154554	0.00157491	0.00157491	0.000837343	0.000837343	0.000841695	0.000841695	0.171396	0.00083067	0.00083067	0.000846456	0.000846456	0.00114698	0.00114698	0.00115294	0.00115294	0.00117049	0.00117049	0.228228	0.00115947	0.00115947	0.00116969	0.00116969	0.00117577	0.00117577	0.00119366	0.00119366	0.00116037	0.00116037	0.23717	0.00112199	0.00164762	0.00319448	0.000316172	0.00222251	0.0110954	0.0162091	0.0309559	0.00315175	0.0217419	6.8576e-06	5.33482e-05	0.000707411	0.000140696	9.35929e-05	1.33655	3.21352	1.72715	2.36583	2.41267	1.33655	3.21352	1.72715	2.36583	2.41267	0.135192	0.326655	0.178109	0.237488	0.246569
4120	-958.9462	-1009.441	50.49484	0.03241439	0.122957	0.00052114	0.00052114	0.00052729	0.00052729	0.000513362	0.000513362	0.000525557	0.000525557	0.00125625	0.00125625	0.303639	0.0012865	0.0012865	0.00125252	0.00125252	0.00128228	0.00128228	0.000758169	0.000758169	0.000767376	0.000767376	0.185415	0.000755922	0.000755922	0.000773879	0.000773879	0.000929894	0.000929894	0.000941185	0.000941185	0.000952292	0.000952292	0.221404	0.000949162	0.000949162	0.00088821	0.00088821	0.000898995	0.000898995	0.000909604	0.000909604	0.000885577	0.000885577	0.216503	0.000595723	0.00181722	0.00301878	0.000297505	0.00268009	0.00592195	0.0178479	0.0293032	0.00296622	0.0261014	4.43166e-06	0.000233245	0.000472145	0.000242688	0.00025337	1.26324	3.0821	1.86011	2.28142	2.17916	1.26324	3.0821	1.86011	2.28142	2.17916	0.127132	0.313794	0.191526	0.228949	0.223668
4130	-958.2571	-1007.812	49.55466	0.03570114	0.12941	0.000606012	0.000606012	0.00060684	0.00060684	0.000596124	0.000596124	0.000609552	0.000609552	0.0013602	0.0013602	0.29741	0.00137825	0.00137825	0.00135391	0.00135391	0.00138441	0.00138441	0.000832336	0.000832336	0.000842231	0.000842231	0.18224	0.000828489	0.000828489	0.00084715	0.00084715	0.00106072	0.00106072	0.00107333	0.00107333	0.0010748	0.0010748	0.228144	0.0010796	0.0010796	0.00108919	0.00108919	0.00110214	0.00110214	0.00110365	0.00110365	0.00108416	0.00108416	0.239545	0.000711451	0.00190884	0.002048	0.000246005	0.00250402	0.00706425	0.0187308	0.020069	0.00245401	0.0244285	5.77212e-06	7.41459e-05	0.000525917	0.000186755	0.000278444	1.33253	3.02644	1.85194	2.3601	2.42345	1.33253	3.02644	1.85194	2.3601	2.42345	0.134247	0.308363	0.18894	0.236721	0.248303
4140	-957.2077	-1008.869	51.66153	0.03157677	0.138225	0.000569	0.000569	0.000580053	0.000580053	0.000562576	0.000562576	0.000571661	0.000571661	0.00117789	0.00117789	0.29188	0.00121275	0.00121275	0.00117621	0.00117621	0.00119521	0.00119521	0.000612461	0.000612461	0.000618574	0.000618574	0.154716	0.000611591	0.000611591	0.000621467	0.000621467	0.0008673	0.0008673	0.000875956	0.000875956	0.000892972	0.000892972	0.21249	0.000880054	0.000880054	0.000911921	0.000911921	0.000921022	0.000921022	0.000938914	0.000938914	0.000910625	0.000910625	0.227031	0.000514524	0.00151769	0.00348974	0.000371694	0.00199254	0.0051189	0.01495	0.0337207	0.00370318	0.0195362	4.69558e-06	0.000182454	0.000338943	0.000159108	4.74367e-05	1.42001	2.96891	1.54373	2.18606	2.29853	1.42001	2.96891	1.54373	2.18606	2.29853	0.142792	0.301404	0.159644	0.219523	0.234395
4150	-965.8289	-1017.277	51.4481	0.05807923	0.13879	0.00108165	0.00108165	0.00108058	0.00108058	0.00106639	0.00106639	0.00106863	0.00106863	0.0020764	0.0020764	0.2724	0.00209746	0.00209746	0.00206992	0.00206992	0.00207427	0.00207427	0.00115481	0.00115481	0.00116768	0.00116768	0.151348	0.00115121	0.00115121	0.00115363	0.00115363	0.00148625	0.00148625	0.00150281	0.00150281	0.00150133	0.00150133	0.192228	0.00148473	0.00148473	0.00223539	0.00223539	0.0022603	0.0022603	0.00225807	0.00225807	0.00222841	0.00222841	0.289729	0.000817136	0.00194059	0.00183977	0.000502413	0.000713777	0.00810513	0.0190364	0.0180653	0.00499901	0.00708719	4.45101e-06	0.000285671	0.000605555	0.000173184	0.000108305	1.46154	2.83691	1.57778	2.03061	3.05414	1.46154	2.83691	1.57778	2.03061	3.05414	0.147384	0.289036	0.160603	0.204179	0.307693
4160	-960.9	-1010.925	50.02528	0.01986818	0.133935	0.000343525	0.000343525	0.000345557	0.000345557	0.000337254	0.000337254	0.000340956	0.000340956	0.000739212	0.000739212	0.295302	0.000752682	0.000752682	0.000734595	0.000734595	0.00074266	0.00074266	0.000439071	0.000439071	0.000444442	0.000444442	0.176438	0.000436329	0.000436329	0.000441119	0.000441119	0.000520019	0.000520019	0.000526381	0.000526381	0.000529495	0.000529495	0.203946	0.000522445	0.000522445	0.000642654	0.000642654	0.000650516	0.000650516	0.000654364	0.000654364	0.00063864	0.00063864	0.254809	0.000834429	0.00206798	0.00267181	0.000204683	0.0013047	0.00827524	0.0202608	0.0260228	0.00204265	0.012879	8.38783e-06	0.000142257	0.000446752	5.5468e-05	0.000194551	1.35519	2.95183	1.75331	2.07655	2.56626	1.35519	2.95183	1.75331	2.07655	2.56626	0.13667	0.30124	0.17996	0.208143	0.259981
4170	-963.4513	-1011.246	47.79478	0.02749593	0.136621	0.000485854	0.000485854	0.000495868	0.000495868	0.000482604	0.000482604	0.000492019	0.000492019	0.00122807	0.00122807	0.349653	0.0012612	0.0012612	0.00122747	0.00122747	0.00125141	0.00125141	0.000540728	0.000540728	0.000544104	0.000544104	0.157129	0.000540464	0.000540464	0.000551008	0.000551008	0.000717066	0.000717066	0.000721542	0.000721542	0.000736414	0.000736414	0.202796	0.000730697	0.000730697	0.000878889	0.000878889	0.000884376	0.000884376	0.000902604	0.000902604	0.00087846	0.00087846	0.253411	0.000446495	0.00107352	0.00315682	0.000397386	0.00235603	0.0044451	0.0106212	0.0306022	0.00395814	0.023018	1.38048e-05	0.000191194	0.000863717	0.000200122	0.000207353	1.39859	3.5572	1.56627	2.07704	2.54578	1.39859	3.5572	1.56627	2.07704	2.54578	0.140533	0.35959	0.161481	0.208607	0.2605
4180	-962.1623	-1008.893	46.73033	0.02814959	0.148291	0.000537562	0.000537562	0.000540989	0.000540989	0.000536052	0.000536052	0.000542424	0.000542424	0.00130652	0.00130652	0.361296	0.00131645	0.00131645	0.00130444	0.00130444	0.00131995	0.00131995	0.000756274	0.000756274	0.000757199	0.000757199	0.210468	0.000755072	0.000755072	0.000764047	0.000764047	0.000758505	0.000758505	0.000759432	0.000759432	0.000764273	0.000764273	0.209163	0.000766301	0.000766301	0.000926521	0.000926521	0.000927653	0.000927653	0.000933566	0.000933566	0.000925048	0.000925048	0.258531	0.000416652	0.000539352	0.00118028	0.000257036	0.00144867	0.00414923	0.00536458	0.0116651	0.00256377	0.0142798	1.43817e-05	0.000421917	0.000327434	0.00027132	0.000174839	1.51953	3.69767	2.14038	2.1467	2.62221	1.51953	3.69767	2.14038	2.1467	2.62221	0.152605	0.371791	0.216534	0.21526	0.265957
4190	-958.3307	-1009.23	50.89951	0.04223163	0.129834	0.00071328	0.00071328	0.000719773	0.000719773	0.000708939	0.000708939	0.000716493	0.000716493	0.00175155	0.00175155	0.316753	0.00176175	0.00176175	0.00173523	0.00173523	0.00175372	0.00175372	0.00117081	0.00117081	0.001167	0.001167	0.213659	0.0011599	0.0011599	0.00117226	0.00117226	0.00112952	0.00112952	0.00112585	0.00112585	0.0011361	0.0011361	0.203021	0.00113092	0.00113092	0.00134776	0.00134776	0.00134338	0.00134338	0.00135561	0.00135561	0.0013352	0.0013352	0.244829	0.00131292	0.000983585	0.00190285	0.000368976	0.00143851	0.0129591	0.00974005	0.0186732	0.0036762	0.0141811	1.06081e-05	0.000102793	0.000426639	0.000131921	0.000149898	1.33802	3.27499	2.18914	2.11194	2.52	1.33802	3.27499	2.18914	2.11194	2.52	0.13555	0.330757	0.222999	0.212066	0.255593
4200	-961.1994	-1012.216	51.01683	0.0326019	0.112037	0.000468304	0.000468304	0.00046894	0.00046894	0.000465309	0.000465309	0.000472833	0.000472833	0.00133342	0.00133342	0.314077	0.00132487	0.00132487	0.00131461	0.00131461	0.00133587	0.00133587	0.000810617	0.000810617	0.000804328	0.000804328	0.191194	0.000799185	0.000799185	0.000812107	0.000812107	0.000846858	0.000846858	0.000840288	0.000840288	0.000841429	0.000841429	0.198196	0.000848415	0.000848415	0.00106924	0.00106924	0.00106094	0.00106094	0.00106239	0.00106239	0.00105416	0.00105416	0.254288	0.00186154	0.00107122	0.00120844	0.000424968	0.00204881	0.0182752	0.0105986	0.0119401	0.0042317	0.0200768	4.91441e-06	0.000172187	0.000643866	0.000223736	0.000188726	1.13697	3.21221	1.95278	2.04008	2.5758	1.13697	3.21221	1.95278	2.04008	2.5758	0.115788	0.324695	0.197647	0.20495	0.262781
4210	-963.0542	-1011.726	48.67215	0.02411585	0.130975	0.000403658	0.000403658	0.000417911	0.000417911	0.000400182	0.000400182	0.000404813	0.000404813	0.000943809	0.000943809	0.304846	0.00097491	0.00097491	0.000933552	0.000933552	0.000944356	0.000944356	0.000532891	0.000532891	0.000531678	0.000531678	0.178199	0.0005271	0.0005271	0.0005332	0.0005332	0.00064292	0.00064292	0.000641457	0.000641457	0.000664106	0.000664106	0.205872	0.000643293	0.000643293	0.000771764	0.000771764	0.000770007	0.000770007	0.000797195	0.000797195	0.000763376	0.000763376	0.249989	0.00146053	0.00122961	0.0048039	0.000357862	0.00151932	0.014395	0.0121468	0.0458371	0.00356586	0.0149659	5.92418e-06	0.00018937	0.00132574	0.000109391	6.72137e-05	1.3228	3.08585	1.74232	2.10207	2.52333	1.3228	3.08585	1.74232	2.10207	2.52333	0.134228	0.312439	0.182448	0.211056	0.256194
4220	-956.3391	-1008.744	52.4047	0.02372583	0.130741	0.000397565	0.000397565	0.000402724	0.000402724	0.000395087	0.000395087	0.000397886	0.000397886	0.000997945	0.000997945	0.328838	0.00101191	0.00101191	0.000992719	0.000992719	0.000999752	0.000999752	0.000623252	0.000623252	0.000623877	0.000623877	0.208036	0.000619989	0.000619989	0.000624381	0.000624381	0.000680886	0.000680886	0.000681569	0.000681569	0.000690413	0.000690413	0.222964	0.000682119	0.000682119	0.000758617	0.000758617	0.000759377	0.000759377	0.000769231	0.000769231	0.000754644	0.000754644	0.250178	0.00092396	0.00102516	0.00233611	0.00039548	0.00110671	0.00915501	0.0101475	0.0228279	0.00393922	0.010946	5.71733e-06	0.000182477	0.000295688	0.000135532	0.000138466	1.32693	3.33412	2.08228	2.27483	2.53453	1.32693	3.33412	2.08228	2.27483	2.53453	0.133928	0.336843	0.213019	0.228434	0.256261
4230	-956.9182	-1008.089	51.17081	0.03517738	0.134949	0.000623129	0.000623129	0.000624822	0.000624822	0.000614837	0.000614837	0.000627785	0.000627785	0.00138326	0.00138326	0.307511	0.00140529	0.00140529	0.00138283	0.00138283	0.00141195	0.00141195	0.000844283	0.000844283	0.000855403	0.000855403	0.188201	0.00084402	0.00084402	0.000861794	0.000861794	0.00102196	0.00102196	0.00103541	0.00103541	0.00103823	0.00103823	0.224166	0.00104315	0.00104315	0.00105004	0.00105004	0.00106387	0.00106387	0.00106676	0.00106676	0.00104971	0.00104971	0.235177	0.000337942	0.00165938	0.00193563	0.00030662	0.00241897	0.00336804	0.016323	0.0189887	0.00305683	0.0236184	5.28304e-06	0.000251672	0.000450599	0.000153947	0.000230577	1.39398	3.1352	1.91359	2.31629	2.37995	1.39398	3.1352	1.91359	2.31629	2.37995	0.13993	0.318677	0.195012	0.232444	0.243638
4240	-960.6605	-1013.039	52.37802	0.03047328	0.135922	0.000540876	0.000540876	0.000543058	0.000543058	0.000531156	0.000531156	0.000552089	0.000552089	0.00113209	0.00113209	0.291844	0.00115125	0.00115125	0.00112601	0.00112601	0.00117039	0.00117039	0.000807402	0.000807402	0.000817768	0.000817768	0.208982	0.000803071	0.000803071	0.000834721	0.000834721	0.000817659	0.000817659	0.000828156	0.000828156	0.000831497	0.000831497	0.206998	0.000845325	0.000845325	0.00087071	0.00087071	0.000881888	0.000881888	0.000885446	0.000885446	0.000866039	0.000866039	0.229116	0.00103243	0.00232947	0.00274233	0.000490441	0.00445086	0.0102188	0.0227644	0.0266913	0.00488048	0.042612	6.3271e-06	0.000178809	0.000254631	0.000196812	0.000131343	1.38761	2.94164	2.09797	2.12463	2.26247	1.38761	2.94164	2.09797	2.12463	2.26247	0.140256	0.301003	0.215508	0.213644	0.236124
4250	-964.6467	-1016.15	51.50373	0.05363847	0.133619	0.000953362	0.000953362	0.000941297	0.000941297	0.000934791	0.000934791	0.000940746	0.000940746	0.00190096	0.00190096	0.270212	0.00189018	0.00189018	0.00187711	0.00187711	0.00188907	0.00188907	0.00117587	0.00117587	0.00118419	0.00118419	0.165029	0.00116112	0.00116112	0.00116852	0.00116852	0.0014949	0.0014949	0.00150546	0.00150546	0.00148641	0.00148641	0.208352	0.00148554	0.00148554	0.00184152	0.00184152	0.00185454	0.00185454	0.00183107	0.00183107	0.00181841	0.00181841	0.258298	0.00163465	0.0023532	0.00105797	0.000359496	0.000998835	0.0160836	0.022991	0.0104689	0.00358208	0.00988956	8.77889e-06	0.000224165	0.000586252	0.000150425	0.000109996	1.38922	2.78962	1.72557	2.19373	2.70239	1.38922	2.78962	1.72557	2.19373	2.70239	0.14116	0.285326	0.174408	0.220297	0.272989
4260	-959.0317	-1010.131	51.09892	0.04952805	0.123294	0.000814765	0.000814765	0.000812338	0.000812338	0.000799367	0.000799367	0.000810628	0.000810628	0.00173119	0.00173119	0.269644	0.00175113	0.00175113	0.00172316	0.00172316	0.00174744	0.00174744	0.00117581	0.00117581	0.00119291	0.00119291	0.182595	0.00117036	0.00117036	0.00118685	0.00118685	0.00140523	0.00140523	0.00142566	0.00142566	0.00142141	0.00142141	0.214738	0.00141842	0.00141842	0.00160666	0.00160666	0.00163001	0.00163001	0.00162516	0.00162516	0.00159921	0.00159921	0.248976	0.00079958	0.00226496	0.00196029	0.000332197	0.00174563	0.00793237	0.022148	0.019226	0.00331097	0.0171568	6.90589e-06	9.19825e-05	0.000172028	0.000122251	8.66803e-05	1.2869	2.77412	1.88416	2.25179	2.57456	1.2869	2.77412	1.88416	2.25179	2.57456	0.129768	0.28355	0.192047	0.226079	0.261898
4270	-959.2948	-1010.488	51.19311	0.05228565	0.139835	0.000973311	0.000973311	0.000983109	0.000983109	0.000962159	0.000962159	0.000972146	0.000972146	0.00212166	0.00212166	0.310513	0.00216294	0.00216294	0.00211685	0.00211685	0.00213882	0.00213882	0.001079	0.001079	0.00108903	0.00108903	0.159505	0.00107655	0.00107655	0.00108773	0.00108773	0.0013263	0.0013263	0.00133863	0.00133863	0.0013521	0.0013521	0.191884	0.00133702	0.00133702	0.00168403	0.00168403	0.00169969	0.00169969	0.0017168	0.0017168	0.00168022	0.00168022	0.24617	0.000655879	0.00159172	0.00261439	0.000427706	0.00147015	0.00651606	0.0156678	0.0254778	0.00425884	0.0144885	6.46575e-06	0.000153626	0.000249425	0.000249584	0.00019824	1.46589	3.22511	1.64017	2.01608	2.55988	1.46589	3.22511	1.64017	2.01608	2.55988	0.147617	0.327594	0.16817	0.202592	0.259731
